,Top 50,Top 100,Top 200,Top N
precision,0.04,0.04,0.045,0.041044776119402986
recall,0.007142857142857143,0.014285714285714285,0.03214285714285714,0.039285714285714285
f1,0.012121212121212121,0.02105263157894737,0.0375,0.040145985401459854
ndcg,0.03254042832307858,0.03542714357784357,0.04100550691408527,0.03868552364829761
