,Top 25,Top 50,Top 100,Top 200
precision,0.44,0.4,0.3,0.26
recall,0.009900990099009901,0.018001800180018002,0.027002700270027002,0.046804680468046804
f1,0.019366197183098594,0.034453057708871665,0.049545829892650696,0.07932875667429443
ndcg,0.4144166200316258,0.391905418196013,0.31832760332833604,0.28010344897903866
