,Top 25,Top 50,Top 100,Top 200
precision,0.035 +/- 0.021,0.026 +/- 0.015,0.019 +/- 0.01,0.014 +/- 0.005
recall,0.035 +/- 0.032,0.067 +/- 0.06,0.09 +/- 0.07,0.114 +/- 0.076
f1,0.026 +/- 0.02,0.027 +/- 0.019,0.024 +/- 0.014,0.021 +/- 0.008
ndcg,0.042 +/- 0.026,0.048 +/- 0.034,0.052 +/- 0.035,0.06 +/- 0.035
