,Top 25,Top 50,Top 100,Top 200
precision,0.038 +/- 0.023,0.028 +/- 0.016,0.021 +/- 0.01,0.015 +/- 0.005
recall,0.039 +/- 0.035,0.073 +/- 0.065,0.098 +/- 0.076,0.125 +/- 0.083
f1,0.029 +/- 0.022,0.03 +/- 0.021,0.026 +/- 0.015,0.022 +/- 0.009
ndcg,0.046 +/- 0.029,0.053 +/- 0.037,0.057 +/- 0.038,0.065 +/- 0.039
