,Top 25,Top 50,Top 100,Top 200
precision,0.024 +/- 0.02,0.018 +/- 0.013,0.014 +/- 0.008,0.011 +/- 0.005
recall,0.037 +/- 0.036,0.058 +/- 0.048,0.085 +/- 0.064,0.12 +/- 0.075
f1,0.024 +/- 0.022,0.023 +/- 0.018,0.021 +/- 0.013,0.017 +/- 0.009
ndcg,0.04 +/- 0.039,0.045 +/- 0.04,0.053 +/- 0.043,0.063 +/- 0.045
