,Top 25,Top 50,Top 100,Top 200
precision,0.028 +/- 0.024,0.018 +/- 0.012,0.012 +/- 0.007,0.008 +/- 0.004
recall,0.057 +/- 0.054,0.069 +/- 0.057,0.087 +/- 0.064,0.116 +/- 0.075
f1,0.03 +/- 0.027,0.023 +/- 0.018,0.018 +/- 0.012,0.014 +/- 0.008
ndcg,0.058 +/- 0.06,0.059 +/- 0.057,0.064 +/- 0.059,0.072 +/- 0.06
