,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.008, 0.009797958971132711)","(0.008, 0.009797958971132711)"
recall,"(0.01818181818181818, 0.03636363636363636)","(0.03484848484848485, 0.04274768478686631)","(0.03484848484848485, 0.04274768478686631)","(0.03484848484848485, 0.04274768478686631)"
f1,"(0.01111111111111111, 0.02222222222222222)","(0.013008989952406133, 0.015933571304297393)","(0.013008989952406133, 0.015933571304297393)","(0.013008989952406133, 0.015933571304297393)"
ndcg,"(0.011207383160336055, 0.02241476632067211)","(0.018992577225397017, 0.02388211527489878)","(0.018992577225397017, 0.02388211527489878)","(0.018992577225397017, 0.02388211527489878)"
