,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.003, 0.004)"
recall,"(0.02857142857142857, 0.05714285714285714)","(0.02857142857142857, 0.05714285714285714)","(0.02857142857142857, 0.05714285714285714)","(0.09047619047619046, 0.11703053073756674)"
f1,"(0.0125, 0.025000000000000005)","(0.007017543859649124, 0.014035087719298248)","(0.0037383177570093455, 0.00747663551401869)","(0.005806481872332442, 0.007734180142604778)"
ndcg,"(0.014071360647941433, 0.028142721295882862)","(0.014071360647941433, 0.028142721295882862)","(0.014071360647941433, 0.028142721295882862)","(0.030244774599261788, 0.042855600930770385)"
