,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.03919183588453085)","(0.02, 0.01788854381999832)","(0.01, 0.00894427190999916)","(0.007000000000000001, 0.004)"
recall,"(0.05858585858585859, 0.07515585954641726)","(0.0696969696969697, 0.06957242568776795)","(0.0696969696969697, 0.06957242568776795)","(0.09826839826839827, 0.0642101592884256)"
f1,"(0.04082687338501292, 0.05032859462093995)","(0.030761812921890064, 0.027906032397586763)","(0.017376698732630938, 0.015653858683982846)","(0.013034374107285446, 0.007484943719023833)"
ndcg,"(0.034393856456966326, 0.04214838965580565)","(0.04052794980238521, 0.038794908212637064)","(0.04052794980238521, 0.038794908212637064)","(0.049679384410968114, 0.033140038623011486)"
