,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.03919183588453085)","(0.024, 0.0233238075793812)","(0.014000000000000002, 0.011999999999999999)","(0.01, 0.005477225575051661)"
recall,"(0.026236559139784944, 0.032140286782398976)","(0.039569892473118276, 0.03858642265032448)","(0.04623655913978495, 0.03979366367731743)","(0.06602150537634409, 0.03672070561460902)"
f1,"(0.02883116883116883, 0.03531321433632694)","(0.029876543209876545, 0.02907099404408408)","(0.021491485613623018, 0.01843827490503786)","(0.017368718238283454, 0.009532527521382922)"
ndcg,"(0.04656919184956756, 0.06383985430416707)","(0.0487855895318873, 0.05999187710143637)","(0.05219465932376852, 0.05885902345766378)","(0.061156122629372756, 0.05959434667469063)"
