,Top 25,Top 50,Top 100,Top 200
precision,0.8,0.78,0.75,0.655
recall,0.004530011325028313,0.00883352208380521,0.01698754246885617,0.02967157417893545
f1,0.00900900900900901,0.017469204927211646,0.03322259136212624,0.056771397616468045
ndcg,0.7434410293221545,0.7503060587052004,0.7384987807069651,0.668358779962981
