,Top 25,Top 50,Top 100,Top 200
precision,0.32,0.4,0.35,0.3
recall,0.0030511060259344014,0.007627765064836003,0.013348588863463006,0.02288329519450801
f1,0.006044578768417076,0.014970059880239521,0.025716385011021307,0.042523033309709427
ndcg,0.3763840938789398,0.41446480694196436,0.3710155357783063,0.32292074106816787
