,Top 25,Top 50,Top 100,Top 200
precision,0.8,0.74,0.74,0.67
recall,0.004530011325028313,0.008380520951302378,0.016761041902604756,0.030351075877689693
f1,0.00900900900900901,0.016573348264277716,0.032779623477297896,0.05807150595882989
ndcg,0.8386034136951223,0.7839245488128267,0.7671553498794832,0.7033592601193369
