,Top 25,Top 50,Top 100,Top 200
precision,"(0.16, 0.08763560920082658)","(0.096, 0.03666060555964673)","(0.064, 0.014966629547095765)","(0.041999999999999996, 0.012083045973594574)"
recall,"(0.2, 0.10954451150103323)","(0.24, 0.09165151389911678)","(0.32, 0.07483314773547883)","(0.42000000000000004, 0.12083045973594572)"
f1,"(0.17777777777777776, 0.09737289911202954)","(0.13714285714285715, 0.052372293656638175)","(0.10666666666666666, 0.024944382578492942)","(0.07636363636363637, 0.021969174497444673)"
ndcg,"(0.1739715810822679, 0.1165431686607121)","(0.1946241349267904, 0.1063776283382637)","(0.23122515314171768, 0.09801257102273718)","(0.27095996131246686, 0.1093673231257794)"
