,Top 25,Top 50,Top 100,Top 200
precision,"(0.152, 0.06881860213634103)","(0.10400000000000001, 0.04270831300812524)","(0.074, 0.02576819745345025)","(0.053000000000000005, 0.01860107523773827)"
recall,"(0.028325041459369815, 0.012854875919260215)","(0.03876174682144832, 0.01596101476912276)","(0.0551575456053068, 0.019266461339308618)","(0.07900497512437811, 0.027806272358154735)"
f1,"(0.04775157232704402, 0.021663197684888894)","(0.05647473560517039, 0.0232376285191594)","(0.0632042189488998, 0.022047972608164938)","(0.06344087943515953, 0.022290663074507725)"
ndcg,"(0.15239468882716098, 0.08153254416334764)","(0.11668121428821857, 0.05689512482568473)","(0.08881744469376529, 0.03799097564401852)","(0.08884917162480648, 0.03607749121482183)"
