,Top 25,Top 50,Top 100,Top 200
precision,"(0.072, 0.0530659966456864)","(0.08800000000000001, 0.0466476151587624)","(0.066, 0.01854723699099141)","(0.037, 0.008717797887081347)"
recall,"(0.16363636363636364, 0.12060453783110546)","(0.4, 0.2120346143580109)","(0.6, 0.16861124537264918)","(0.6727272727272727, 0.15850541612875177)"
f1,"(0.1, 0.07370277311900889)","(0.1442622950819672, 0.07647150026026622)","(0.11891891891891893, 0.03341844502881335)","(0.07014218009478672, 0.016526631065557056)"
ndcg,"(0.10422631202828722, 0.07311489540916188)","(0.20876629410207537, 0.11105259940672552)","(0.2846096969013707, 0.088662428375682)","(0.3079796731057308, 0.085635298576017)"
