,Top 25,Top 50,Top 100,Top 200
precision,"(0.168, 0.07756287771866127)","(0.10800000000000001, 0.04118252056394801)","(0.068, 0.024819347291981715)","(0.043, 0.018867962264113206)"
recall,"(0.07271627344222625, 0.033562289346768935)","(0.09346642468239565, 0.03561518138086641)","(0.11766485178463401, 0.042834462811986294)","(0.14894131881427705, 0.06549732436474266)"
f1,"(0.10149867763737878, 0.04684939149651665)","(0.10020768431983387, 0.038194690435269435)","(0.08618882528420543, 0.03142680063590663)","(0.06673302566886857, 0.029295129145712858)"
ndcg,"(0.20608371828412625, 0.10721424789214094)","(0.14880112192741235, 0.0692552297648423)","(0.15057266810921577, 0.06731594047547106)","(0.16776113598622766, 0.07967829324514915)"
