,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.002, 0.004)","(0.003, 0.004)"
recall,"(0.0, 0.0)","(0.04, 0.08)","(0.04, 0.08)","(0.12000000000000002, 0.16)"
f1,"(0.0, 0.0)","(0.007272727272727273, 0.014545454545454545)","(0.003809523809523809, 0.007619047619047618)","(0.005853658536585366, 0.007804878048780488)"
ndcg,"(0.0, 0.0)","(0.012579385769869634, 0.025158771539739267)","(0.012579385769869634, 0.025158771539739267)","(0.031010369712978235, 0.04261072076474798)"
