,Top 25,Top 50,Top 100,Top 200
precision,"(0.23199999999999998, 0.068818602136341)","(0.13199999999999998, 0.03249615361854384)","(0.072, 0.019390719429665318)","(0.038, 0.008717797887081347)"
recall,"(0.32483660130718955, 0.09295303418469994)","(0.36993464052287583, 0.08723470427905901)","(0.403921568627451, 0.10556314345741465)","(0.426797385620915, 0.09571537826616726)"
f1,"(0.27065337763012176, 0.07910915323574638)","(0.1945566286215979, 0.04736234719353284)","(0.12220773576705779, 0.03275971467868405)","(0.06978395975140574, 0.01597601665419244)"
ndcg,"(0.40033240697959604, 0.1397156773407281)","(0.4229313308569661, 0.13811159059057715)","(0.438333385601419, 0.14029285631203892)","(0.44707801866433394, 0.1347235738865171)"
