,Top 25,Top 50,Top 100,Top 200
precision,0.031 +/- 0.022,0.027 +/- 0.017,0.021 +/- 0.01,0.015 +/- 0.006
recall,0.025 +/- 0.032,0.069 +/- 0.068,0.107 +/- 0.079,0.158 +/- 0.092
f1,0.02 +/- 0.019,0.028 +/- 0.022,0.027 +/- 0.015,0.024 +/- 0.01
ndcg,0.04 +/- 0.034,0.051 +/- 0.043,0.059 +/- 0.04,0.074 +/- 0.041
