,Top 25,Top 50,Top 100,Top 200
precision,0.033 +/- 0.022,0.03 +/- 0.019,0.022 +/- 0.01,0.015 +/- 0.006
recall,0.03 +/- 0.031,0.088 +/- 0.073,0.119 +/- 0.082,0.146 +/- 0.083
f1,0.022 +/- 0.019,0.032 +/- 0.023,0.029 +/- 0.016,0.023 +/- 0.009
ndcg,0.043 +/- 0.035,0.059 +/- 0.046,0.065 +/- 0.043,0.073 +/- 0.043
